product_id,product_type,product_name,price,scrap_datetime,style_id,color_id,color_name,fit,model_height,model_size,cotton,rayon,lyocell,polyester,spandex,elastomultiester
0938875012,men_jeans_slim,slim_tapered_jeans,39.99,2023-02-25 21:33:37,0938875,012,denim_blue,slim_fit,,,1.0,0.0,0.0,0.0,0.01,0.0
0938875013,men_jeans_slim,slim_tapered_jeans,39.99,2023-02-25 21:33:37,0938875,013,pale_denim_blue,slim_fit,,,1.0,0.0,0.0,0.0,0.01,0.0
0938875014,men_jeans_slim,slim_tapered_jeans,39.99,2023-02-25 21:33:37,0938875,014,black,slim_fit,,,0.98,0.0,0.0,0.65,0.02,0.0
1024711001,men_jeans_slim,slim_jeans,34.99,2023-02-25 21:33:37,1024711,001,black,slim_fit,187,33/32,1.0,0.0,0.0,0.0,0.02,0.0
1024711002,men_jeans_slim,slim_jeans,34.99,2023-02-25 21:33:37,1024711,002,light_denim_blue,slim_fit,187,31/32,1.0,0.0,0.0,0.0,0.01,0.0
1024711004,men_jeans_slim,slim_jeans,34.99,2023-02-25 21:33:37,1024711,004,light_denim_blue,slim_fit,,,1.0,0.0,0.0,0.0,0.01,0.0
1024711006,men_jeans_slim,slim_jeans,34.99,2023-02-25 21:33:37,1024711,006,dark_denim_blue,slim_fit,183,31/32,0.99,0.0,0.0,0.0,0.01,0.0
1024711008,men_jeans_slim,slim_jeans,34.99,2023-02-25 21:33:37,1024711,008,dark_denim_gray,slim_fit,190,31/32,0.99,0.0,0.0,0.8,0.01,0.0
1024711009,men_jeans_slim,slim_jeans,34.99,2023-02-25 21:33:37,1024711,009,dark_blue,slim_fit,187,31/32,0.99,0.0,0.0,0.65,0.01,0.0
1024711010,men_jeans_slim,slim_jeans,34.99,2023-02-25 21:33:37,1024711,010,denim_blue,slim_fit,180,33/32,0.99,0.0,0.0,0.8,0.01,0.0
1024711014,men_jeans_slim,slim_jeans,34.99,2023-02-25 21:33:37,1024711,014,black,slim_fit,180,33/32,0.98,0.0,0.0,0.65,0.02,0.0
1024711017,men_jeans_slim,slim_jeans,34.99,2023-02-25 21:33:37,1024711,017,light_denim_blue,slim_fit,180,33/32,1.0,0.0,0.0,0.0,0.01,0.0
1139723001,men_jeans_skinny,skinny_jeans,39.99,2023-02-25 21:33:37,1139723,001,denim_purple,skinny_fit,,,0.98,0.0,0.0,0.65,0.02,0.0
1139723003,men_jeans_skinny,skinny_jeans,39.99,2023-02-25 21:33:37,1139723,003,black_leopard_print,skinny_fit,,,0.98,0.0,0.0,0.65,0.02,0.0
1139723005,men_jeans_skinny,skinny_jeans,39.99,2023-02-25 21:33:37,1139723,005,white,skinny_fit,,,0.99,0.0,0.0,0.65,0.01,0.0
1153385001,men_jeans_slim,2-pack_slim_jeans,49.99,2023-02-25 21:33:37,1153385,001,denim_blue_black,slim_fit,190,31/32,1.0,0.0,0.0,0.0,0.01,0.0
1153385002,men_jeans_slim,2-pack_slim_jeans,49.99,2023-02-25 21:33:37,1153385,002,dark_denim_blue_black,slim_fit,,,1.0,0.0,0.0,0.0,0.01,0.0
1004199001,men_jeans_skinny,skinny_crop_jeans,29.99,2023-02-25 21:33:37,1004199,001,light_denim_blue,skinny_fit,185,,0.99,0.0,0.0,0.0,0.01,0.0
1004199002,men_jeans_skinny,skinny_crop_jeans,29.99,2023-02-25 21:33:37,1004199,002,black,skinny_fit,,,0.99,0.0,0.0,0.0,0.01,0.0
1004199003,men_jeans_skinny,skinny_crop_jeans,29.99,2023-02-25 21:33:37,1004199,003,denim_blue,skinny_fit,,,0.99,0.0,0.0,0.65,0.01,0.0
1004199004,men_jeans_skinny,skinny_crop_jeans,29.99,2023-02-25 21:33:37,1004199,004,white,skinny_fit,183,,0.99,0.0,0.0,0.65,0.01,0.0
1004199005,men_jeans_skinny,skinny_crop_jeans,29.99,2023-02-25 21:33:37,1004199,005,light_gray,skinny_fit,,,0.99,0.0,0.0,0.65,0.01,0.0
1004199007,men_jeans_skinny,skinny_crop_jeans,29.99,2023-02-25 21:33:37,1004199,007,denim_blue,skinny_fit,,,0.98,0.0,0.0,0.65,0.02,0.0
1153662001,men_trousers_joggers,hybrid_regular_tapered_joggers,44.99,2023-02-25 21:33:37,1153662,001,black,regular_fit,186,,0.79,0.0,0.0,0.2,0.01,0.0
1153662002,men_trousers_joggers,hybrid_regular_tapered_joggers,44.99,2023-02-25 21:33:37,1153662,002,black,regular_fit,187,,0.79,0.0,0.0,0.2,0.01,0.0
1153662003,men_trousers_joggers,hybrid_regular_tapered_joggers,44.99,2023-02-25 21:33:37,1153662,003,white,regular_fit,188,,0.78,0.0,0.0,0.2,0.02,0.0
1153662004,men_trousers_joggers,hybrid_regular_tapered_joggers,44.99,2023-02-25 21:33:37,1153662,004,light_denim_blue,regular_fit,187,,0.77,0.0,0.0,0.21,0.02,0.0
1096385001,men_jeans_loose,loose_jeans,29.99,2023-02-25 21:33:37,1096385,001,black,loose_fit,183,31/32,1.0,0.0,0.0,0.0,0.0,0.0
1096385002,men_jeans_loose,loose_jeans,29.99,2023-02-25 21:33:37,1096385,002,dark_denim_blue,loose_fit,,,1.0,0.0,0.0,0.0,0.0,0.0
1013317001,men_jeans_joggers,hybrid_regular_tapered_joggers,39.99,2023-02-25 21:33:37,1013317,001,light_denim_blue,regular_fit,,,0.77,0.0,0.0,0.21,0.02,0.0
1013317002,men_jeans_joggers,hybrid_regular_tapered_joggers,39.99,2023-02-25 21:33:37,1013317,002,denim_blue,regular_fit,,,0.78,0.0,0.0,0.21,0.01,0.0
1013317003,men_jeans_joggers,hybrid_regular_tapered_joggers,39.99,2023-02-25 21:33:37,1013317,003,dark_denim_blue,regular_fit,183,,0.77,0.0,0.0,0.21,0.02,0.0
1013317004,men_jeans_joggers,hybrid_regular_tapered_joggers,39.99,2023-02-25 21:33:37,1013317,004,black,regular_fit,187,,0.78,0.0,0.0,0.21,0.01,0.0
1013317005,men_jeans_joggers,hybrid_regular_tapered_joggers,39.99,2023-02-25 21:33:37,1013317,005,dark_gray,regular_fit,185,,0.79,0.0,0.0,0.19,0.02,0.0
1013317006,men_jeans_joggers,hybrid_regular_tapered_joggers,39.99,2023-02-25 21:33:37,1013317,006,black,regular_fit,185,,0.79,0.0,0.0,0.2,0.01,0.0
1013317008,men_jeans_joggers,hybrid_regular_tapered_joggers,39.99,2023-02-25 21:33:37,1013317,008,dark_blue,regular_fit,,,0.77,0.0,0.0,0.21,0.02,0.0
1013317010,men_jeans_joggers,hybrid_regular_tapered_joggers,39.99,2023-02-25 21:33:37,1013317,010,black,regular_fit,,,0.8,0.0,0.0,0.19,0.01,0.0
1013317012,men_jeans_joggers,hybrid_regular_tapered_joggers,39.99,2023-02-25 21:33:37,1013317,012,light_denim_blue,regular_fit,,,0.78,0.0,0.0,0.21,0.01,0.0
1153653001,men_trousers_joggers,relaxed_denim_joggers,34.99,2023-02-25 21:33:37,1153653,001,denim_blue,relaxed_fit,187,,1.0,0.0,0.0,0.0,0.0,0.0
1153653002,men_trousers_joggers,relaxed_denim_joggers,34.99,2023-02-25 21:33:37,1153653,002,gray_denim,relaxed_fit,186,,1.0,0.0,0.0,0.0,0.0,0.0
1153653003,men_trousers_joggers,relaxed_denim_joggers,34.99,2023-02-25 21:33:37,1153653,003,light_denim_blue,relaxed_fit,187,,1.0,0.0,0.0,0.0,0.0,0.0
1100162002,men_jeans_regular,essentials_no_2:_the_jeans,39.99,2023-02-25 21:33:37,1100162,002,denim_blue,regular_fit,189,31/32,0.99,0.0,0.0,0.65,0.01,0.0
1100162003,men_jeans_regular,essentials_no_2:_the_jeans,39.99,2023-02-25 21:33:37,1100162,003,denim_gray,regular_fit,187,31/32,0.99,0.0,0.0,0.65,0.01,0.0
1100162004,men_jeans_regular,essentials_no_2:_the_jeans,39.99,2023-02-25 21:33:37,1100162,004,white,regular_fit,,,1.0,0.0,0.0,0.0,0.01,0.0
1100162005,men_jeans_regular,essentials_no_2:_the_jeans,39.99,2023-02-25 21:33:37,1100162,005,denim_blue,regular_fit,185,32/32,0.99,0.0,0.0,0.65,0.01,0.0
0811993001,men_jeans_regular,regular_jeans,34.99,2023-02-25 21:33:37,0811993,001,black_washed_out,regular_fit,,,0.98,0.0,0.0,0.0,0.02,0.0
0811993002,men_jeans_regular,regular_jeans,34.99,2023-02-25 21:33:37,0811993,002,denim_blue,regular_fit,,,0.98,0.0,0.0,0.0,0.02,0.0
0811993003,men_jeans_regular,regular_jeans,34.99,2023-02-25 21:33:37,0811993,003,dark_denim_blue,regular_fit,,,0.98,0.0,0.0,0.0,0.02,0.0
0811993006,men_jeans_regular,regular_jeans,34.99,2023-02-25 21:33:37,0811993,006,graphite_gray,regular_fit,,,0.98,0.0,0.0,0.0,0.02,0.0
0811993007,men_jeans_regular,regular_jeans,34.99,2023-02-25 21:33:37,0811993,007,light_denim_blue,regular_fit,,,0.98,0.0,0.0,0.0,0.02,0.0
0811993021,men_jeans_regular,regular_jeans,34.99,2023-02-25 21:33:37,0811993,021,black,regular_fit,,,0.98,0.0,0.0,0.0,0.02,0.0
0811993022,men_jeans_regular,regular_jeans,34.99,2023-02-25 21:33:37,0811993,022,cream,regular_fit,,,0.99,0.0,0.0,0.0,0.01,0.0
0811993024,men_jeans_regular,regular_jeans,34.99,2023-02-25 21:33:37,0811993,024,denim_blue,regular_fit,,,1.0,0.0,0.0,0.0,0.01,0.0
0811993025,men_jeans_regular,regular_jeans,34.99,2023-02-25 21:33:37,0811993,025,light_blue,regular_fit,,,1.0,0.0,0.0,0.0,0.01,0.0
0811993028,men_jeans_regular,regular_jeans,34.99,2023-02-25 21:33:37,0811993,028,denim_blue,regular_fit,,,0.99,0.0,0.0,0.0,0.01,0.0
0811993031,men_jeans_regular,regular_jeans,34.99,2023-02-25 21:33:37,0811993,031,dark_denim_blue,regular_fit,,,0.99,0.0,0.0,0.0,0.01,0.0
0811993034,men_jeans_regular,regular_jeans,34.99,2023-02-25 21:33:37,0811993,034,pale_denim_blue,regular_fit,180,33/32,0.99,0.0,0.0,0.0,0.01,0.0
0811993036,men_jeans_regular,regular_jeans,34.99,2023-02-25 21:33:37,0811993,036,blue,regular_fit,187,31/32,0.99,0.0,0.0,0.0,0.01,0.0
0811993037,men_jeans_regular,regular_jeans,34.99,2023-02-25 21:33:37,0811993,037,dark_blue,regular_fit,183,31/32,0.99,0.0,0.0,0.0,0.01,0.0
0811993039,men_jeans_regular,regular_jeans,34.99,2023-02-25 21:33:37,0811993,039,dark_denim_blue,regular_fit,,,0.98,0.0,0.0,0.0,0.02,0.0
0811993040,men_jeans_regular,regular_jeans,34.99,2023-02-25 21:33:37,0811993,040,black,regular_fit,180,33/32,0.98,0.0,0.0,0.0,0.02,0.0
0811993044,men_jeans_regular,regular_jeans,34.99,2023-02-25 21:33:37,0811993,044,dark_denim_blue,regular_fit,183,32/32,1.0,0.0,0.0,0.0,0.01,0.0
0811993048,men_jeans_regular,regular_jeans,34.99,2023-02-25 21:33:37,0811993,048,dark_blue,regular_fit,180,33/32,0.98,0.0,0.0,0.65,0.02,0.0
0811993050,men_jeans_regular,regular_jeans,34.99,2023-02-25 21:33:37,0811993,050,pale_denim_gray,regular_fit,187,31/32,1.0,0.0,0.0,0.0,0.01,0.0
0811993053,men_jeans_regular,regular_jeans,34.99,2023-02-25 21:33:37,0811993,053,dark_denim_gray,regular_fit,180,33/32,0.98,0.0,0.0,0.65,0.02,0.0
0811993057,men_jeans_regular,regular_jeans,34.99,2023-02-25 21:33:37,0811993,057,pale_denim_blue,regular_fit,186,31/32,1.0,0.0,0.0,0.0,0.01,0.0
1027852002,men_jeans_joggers,relaxed_denim_joggers,29.99,2023-02-25 21:33:37,1027852,002,dark_gray,relaxed_fit,,,1.0,0.0,0.0,0.0,0.0,0.0
1027852006,men_jeans_joggers,relaxed_denim_joggers,29.99,2023-02-25 21:33:37,1027852,006,dark_denim_blue,relaxed_fit,,,1.0,0.0,0.0,0.0,0.0,0.0
1027852007,men_jeans_joggers,relaxed_denim_joggers,29.99,2023-02-25 21:33:37,1027852,007,denim_blue,relaxed_fit,183,,1.0,0.0,0.0,0.0,0.0,0.0
1027852009,men_jeans_joggers,relaxed_denim_joggers,29.99,2023-02-25 21:33:37,1027852,009,light_denim_blue,relaxed_fit,183,,1.0,0.0,0.0,0.0,0.0,0.0
1142955001,men_jeans_straight,regular_crop_jeans,34.99,2023-02-25 21:33:37,1142955,001,light_denim_blue,regular_fit,186,31/32,0.99,0.0,0.0,0.8,0.01,0.0
1142955002,men_jeans_straight,regular_crop_jeans,34.99,2023-02-25 21:33:37,1142955,002,denim_blue,regular_fit,186,31/32,0.99,0.0,0.0,0.65,0.01,0.0
1142955003,men_jeans_straight,regular_crop_jeans,34.99,2023-02-25 21:33:37,1142955,003,black,regular_fit,186,31/32,0.98,0.0,0.0,0.65,0.02,0.0
1132148001,men_jeans_slim,slim_flared_jeans,44.99,2023-02-25 21:33:37,1132148,001,dark_denim_blue,slim_fit,,,0.99,0.0,0.0,0.8,0.01,0.0
1132148002,men_jeans_slim,slim_flared_jeans,44.99,2023-02-25 21:33:37,1132148,002,black,slim_fit,180,33/32,0.98,0.0,0.0,0.65,0.02,0.0
1107750001,men_jeans_relaxed,relaxed_worker_jeans,44.99,2023-02-25 21:33:37,1107750,001,denim_blue,relaxed_fit,,,1.0,0.0,0.0,0.65,0.0,0.0
1107750002,men_jeans_relaxed,relaxed_worker_jeans,44.99,2023-02-25 21:33:37,1107750,002,dark_denim_blue,relaxed_fit,,,1.0,0.0,0.0,0.65,0.0,0.0
0993887001,men_jeans_regular,hybrid_regular_jeans,39.99,2023-02-25 21:33:37,0993887,001,denim_blue,regular_fit,187,31/32,0.77,0.0,0.0,0.21,0.02,0.0
0993887002,men_jeans_regular,hybrid_regular_jeans,39.99,2023-02-25 21:33:37,0993887,002,denim_blue,regular_fit,,,0.77,0.0,0.0,0.21,0.02,0.0
0993887004,men_jeans_regular,hybrid_regular_jeans,39.99,2023-02-25 21:33:37,0993887,004,black,regular_fit,,,0.79,0.0,0.0,0.2,0.01,0.0
0993887007,men_jeans_regular,hybrid_regular_jeans,39.99,2023-02-25 21:33:37,0993887,007,black_no_fade_black,regular_fit,,,0.8,0.0,0.0,0.19,0.01,0.0
0993887008,men_jeans_regular,hybrid_regular_jeans,39.99,2023-02-25 21:33:37,0993887,008,dark_gray,regular_fit,183,31/32,0.78,0.0,0.0,0.21,0.01,0.0
0985197001,men_jeans_slim,slim_jeans,19.99,2023-02-25 21:33:37,0985197,001,black,slim_fit,,,1.0,0.0,0.0,0.0,0.02,0.0
0985197002,men_jeans_slim,slim_jeans,19.99,2023-02-25 21:33:37,0985197,002,midnight_blue,slim_fit,,,0.99,0.0,0.0,0.65,0.01,0.0
0985197003,men_jeans_slim,slim_jeans,19.99,2023-02-25 21:33:37,0985197,003,denim_blue,slim_fit,,,0.99,0.0,0.0,0.65,0.01,0.0
0985197004,men_jeans_slim,slim_jeans,19.99,2023-02-25 21:33:37,0985197,004,dark_denim_blue,slim_fit,,,1.0,0.0,0.0,0.0,0.01,0.0
0985197005,men_jeans_slim,slim_jeans,19.99,2023-02-25 21:33:37,0985197,005,dark_denim_blue,slim_fit,,,0.99,0.0,0.0,0.65,0.01,0.0
0985197006,men_jeans_slim,slim_jeans,19.99,2023-02-25 21:33:37,0985197,006,light_denim_blue,slim_fit,,,0.99,0.0,0.0,0.65,0.01,0.0
0985197007,men_jeans_slim,slim_jeans,19.99,2023-02-25 21:33:37,0985197,007,dark_gray,slim_fit,,,0.99,0.0,0.0,0.65,0.01,0.0
1114023001,men_jeans_loose,loose_jeans,44.99,2023-02-25 21:33:37,1114023,001,denim_blue,loose_fit,185,31/32,1.0,0.0,0.0,0.65,0.0,0.0
1114023003,men_jeans_loose,loose_jeans,44.99,2023-02-25 21:33:37,1114023,003,cream,loose_fit,183,31/32,1.0,0.0,0.0,0.65,0.0,0.0
1138619001,men_jeans_straight,regular_jeans,44.99,2023-02-25 21:33:37,1138619,001,black,regular_fit,186,31/32,0.99,0.0,0.0,0.8,0.01,0.0
1138619002,men_jeans_straight,regular_jeans,44.99,2023-02-25 21:33:37,1138619,002,denim_blue,regular_fit,187,31/32,0.99,0.0,0.0,0.65,0.01,0.0
1138619003,men_jeans_straight,regular_jeans,44.99,2023-02-25 21:33:37,1138619,003,light_denim_blue,regular_fit,187,31/32,0.99,0.0,0.0,0.8,0.01,0.0
1074475001,men_jeans_loose,loose_jeans,39.99,2023-02-25 21:33:37,1074475,001,light_denim_blue,loose_fit,,,1.0,0.0,0.0,0.65,0.0,0.0
1074475002,men_jeans_loose,loose_jeans,39.99,2023-02-25 21:33:37,1074475,002,denim_blue,loose_fit,183,31/32,1.0,0.0,0.0,0.65,0.0,0.0
1074475003,men_jeans_loose,loose_jeans,39.99,2023-02-25 21:33:37,1074475,003,black,loose_fit,,,1.0,0.0,0.0,0.65,0.0,0.0
1018704001,men_jeans_relaxed,relaxed_pull-on_jeans,24.99,2023-02-25 21:33:37,1018704,001,light_denim_blue,relaxed_fit,,,1.0,0.0,0.0,0.65,0.0,0.0
1018704002,men_jeans_relaxed,relaxed_pull-on_jeans,24.99,2023-02-25 21:33:37,1018704,002,denim_blue,relaxed_fit,,,1.0,0.0,0.0,0.65,0.0,0.0
1018704003,men_jeans_relaxed,relaxed_pull-on_jeans,24.99,2023-02-25 21:33:37,1018704,003,black,relaxed_fit,187,,1.0,0.0,0.0,0.65,0.0,0.0
0927964001,men_jeans_regular,regular_tapered_crop_jeans,19.99,2023-02-25 21:33:37,0927964,001,denim_blue,regular_fit,185,,1.0,0.0,0.0,0.65,0.0,0.0
0927964002,men_jeans_regular,regular_tapered_crop_jeans,19.99,2023-02-25 21:33:37,0927964,002,light_denim_blue,regular_fit,,,1.0,0.0,0.0,0.65,0.0,0.0
0927964003,men_jeans_regular,regular_tapered_crop_jeans,19.99,2023-02-25 21:33:37,0927964,003,dark_gray,regular_fit,,,1.0,0.0,0.0,0.65,0.0,0.0
0927964004,men_jeans_regular,regular_tapered_crop_jeans,19.99,2023-02-25 21:33:37,0927964,004,steel_blue,regular_fit,,,1.0,0.0,0.0,0.65,0.0,0.0
0927964005,men_jeans_regular,regular_tapered_crop_jeans,19.99,2023-02-25 21:33:37,0927964,005,white,regular_fit,,,1.0,0.0,0.0,0.0,0.0,0.0
0927964013,men_jeans_regular,regular_tapered_crop_jeans,19.99,2023-02-25 21:33:37,0927964,013,black,regular_fit,,,1.0,0.0,0.0,0.0,0.0,0.0
1025726002,men_jeans_relaxed,relaxed_jeans,39.99,2023-02-25 21:33:37,1025726,002,light_denim_blue,relaxed_fit,,,1.0,0.0,0.0,0.65,0.0,0.0
1025726003,men_jeans_relaxed,relaxed_jeans,39.99,2023-02-25 21:33:37,1025726,003,graphite_gray,relaxed_fit,,,1.0,0.0,0.0,0.65,0.0,0.0
1051644001,men_jeans_loose,loose_jeans,44.99,2023-02-25 21:33:37,1051644,001,denim_blue,loose_fit,,,1.0,0.15,0.55,0.0,0.0,0.0
